Title:               20-Year 2-1/2% Treasury Inflation-Indexed Bond, Due 1/15/2029©
2014-09-17   0.803
2014-09-18   0.851
2014-09-19   0.811
2014-09-22   0.818
2014-09-23   0.772
2014-09-24   0.781
2014-09-25   0.740
2014-09-26   0.809
2014-09-29   0.809
2014-09-30   0.847
2014-10-01   0.730
2014-10-02   0.750
2014-10-03   0.758
2014-10-06   0.757
2014-10-07   0.705
2014-10-08   0.665
2014-10-09   0.638
2014-10-10   0.616
2014-10-13       .
2014-10-14   0.560
2014-10-15   0.510
2014-10-16   0.542
2014-10-17   0.550
2014-10-20   0.559
2014-10-21   0.585
2014-10-22   0.585
2014-10-23   0.627
2014-10-24   0.650
2014-10-27   0.645
2014-10-28   0.659
2014-10-29   0.647
2014-10-30   0.652
2014-10-31   0.672
2014-11-03   0.677
2014-11-04   0.680
2014-11-05   0.681
2014-11-06   0.693
2014-11-07   0.635
2014-11-10   0.671
2014-11-11       .
2014-11-12   0.666
2014-11-13   0.669
2014-11-14   0.659
2014-11-17   0.697
2014-11-18   0.694
2014-11-19   0.736
2014-11-20   0.704
2014-11-21   0.678
2014-11-24   0.680
2014-11-25   0.645
2014-11-26   0.632
2014-11-27       .
2014-11-28   0.609
2014-12-01   0.661
2014-12-02   0.729
2014-12-03   0.711
2014-12-04   0.692
2014-12-05   0.737
2014-12-08   0.694
2014-12-09   0.647
2014-12-10   0.627
2014-12-11   0.613
2014-12-12   0.587
2014-12-15   0.600
2014-12-16   0.538
2014-12-17   0.580
2014-12-18   0.669
2014-12-19   0.619
2014-12-22   0.588
2014-12-23   0.683
2014-12-24   0.684
2014-12-25       .
2014-12-26   0.675
2014-12-29   0.666
2014-12-30   0.665
2014-12-31   0.642
2015-01-01       .
2015-01-02   0.642
2015-01-05   0.520
2015-01-06   0.497
2015-01-07   0.501
2015-01-08   0.570
2015-01-09   0.545
2015-01-12   0.533
2015-01-13   0.560
2015-01-14   0.482
2015-01-15   0.423
2015-01-16   0.438
2015-01-19       .
2015-01-20   0.423
2015-01-21   0.468
2015-01-22   0.481
2015-01-23   0.399
2015-01-26   0.408
2015-01-27   0.394
2015-01-28   0.315
2015-01-29   0.337
2015-01-30   0.280
2015-02-02   0.287
2015-02-03   0.366
2015-02-04   0.338
2015-02-05   0.381
2015-02-06   0.444
2015-02-09   0.440
2015-02-10   0.490
2015-02-11   0.502
2015-02-12   0.539
2015-02-13   0.567
2015-02-16       .
2015-02-17   0.648
2015-02-18   0.577
2015-02-19   0.592
2015-02-20   0.600
2015-02-23   0.537
2015-02-24   0.488
2015-02-25   0.453
2015-02-26   0.438
2015-02-27   0.391
2015-03-02   0.470
2015-03-03   0.461
2015-03-04   0.442
2015-03-05   0.447
2015-03-06   0.571
2015-03-09   0.581
2015-03-10   0.553
2015-03-11   0.536
2015-03-12   0.547
2015-03-13   0.577
2015-03-16   0.583
2015-03-17   0.541
2015-03-18   0.397
2015-03-19   0.375
2015-03-20   0.349
2015-03-23   0.353
2015-03-24   0.294
2015-03-25   0.306
2015-03-26   0.389
2015-03-27   0.361
2015-03-30   0.413
2015-03-31   0.396
2015-04-01   0.302
2015-04-02   0.339
2015-04-03   0.270
2015-04-06   0.333
2015-04-07   0.306
2015-04-08   0.302
2015-04-09   0.356
2015-04-10   0.360
2015-04-13   0.365
2015-04-14   0.341
2015-04-15   0.328
2015-04-16   0.311
2015-04-17   0.231
2015-04-20   0.282
2015-04-21   0.315
2015-04-22   0.376
2015-04-23   0.340
2015-04-24   0.313
2015-04-27   0.293
2015-04-28   0.357
2015-04-29   0.391
2015-04-30   0.381
2015-05-01   0.438
2015-05-04   0.493
2015-05-05   0.511
2015-05-06   0.594
2015-05-07   0.533
2015-05-08   0.514
2015-05-11   0.630
2015-05-12   0.610
2015-05-13   0.646
2015-05-14   0.631
2015-05-15   0.536
2015-05-18   0.610
2015-05-19   0.645
2015-05-20   0.629
2015-05-21   0.585
2015-05-22   0.582
2015-05-25       .
2015-05-26   0.529
2015-05-27   0.546
2015-05-28   0.564
2015-05-29   0.508
2015-06-01   0.607
2015-06-02   0.663
2015-06-03   0.747
2015-06-04   0.682
2015-06-05   0.735
2015-06-08   0.725
2015-06-09   0.752
2015-06-10   0.799
2015-06-11   0.738
2015-06-12   0.733
2015-06-15   0.699
2015-06-16   0.634
2015-06-17   0.639
2015-06-18   0.687
2015-06-19   0.618
2015-06-22   0.669
2015-06-23   0.710
2015-06-24   0.675
2015-06-25   0.692
2015-06-26   0.771
2015-06-29   0.668
2015-06-30   0.669
2015-07-01   0.743
2015-07-02   0.725
2015-07-03       .
2015-07-06   0.620
2015-07-07   0.573
2015-07-08   0.581
2015-07-09   0.675
2015-07-10   0.761
2015-07-13   0.774
2015-07-14   0.765
2015-07-15   0.722
2015-07-16   0.712
2015-07-17   0.705
2015-07-20   0.730
2015-07-21   0.703
2015-07-22   0.671
2015-07-23   0.630
2015-07-24   0.652
2015-07-27   0.642
2015-07-28   0.659
2015-07-29   0.678
2015-07-30   0.664
2015-07-31   0.636
2015-08-03   0.614
2015-08-04   0.657
2015-08-05   0.714
2015-08-06   0.703
2015-08-07   0.644
2015-08-10   0.685
2015-08-11   0.636
2015-08-12   0.654
2015-08-13   0.708
2015-08-14   0.705
2015-08-17   0.694
2015-08-18   0.755
2015-08-19   0.722
2015-08-20   0.678
2015-08-21   0.694
2015-08-24   0.723
2015-08-25   0.801
2015-08-26   0.850
2015-08-27   0.793
2015-08-28   0.780
2015-08-31   0.804
2015-09-01   0.823
2015-09-02   0.857
2015-09-03   0.861
2015-09-04   0.828
2015-09-07       .
2015-09-08   0.888
2015-09-09   0.849
2015-09-10   0.865
2015-09-11   0.830
2015-09-14   0.848
2015-09-15   0.947
2015-09-16   0.963
2015-09-17   0.888
2015-09-18   0.825
2015-09-21   0.921
2015-09-22   0.868
2015-09-23   0.862
2015-09-24   0.859
2015-09-25   0.920
2015-09-28   0.887
2015-09-29   0.875
2015-09-30   0.874
2015-10-01   0.816
2015-10-02   0.748
2015-10-05   0.783
2015-10-06   0.753
2015-10-07   0.746
2015-10-08   0.786
2015-10-09   0.789
2015-10-12       .
2015-10-13   0.774
2015-10-14   0.720
2015-10-15   0.748
2015-10-16   0.771
2015-10-19   0.801
2015-10-20   0.820
2015-10-21   0.799
2015-10-22   0.771
2015-10-23   0.775
2015-10-26   0.772
2015-10-27   0.761
2015-10-28   0.807
2015-10-29   0.855
2015-10-30   0.820
2015-11-02   0.827
2015-11-03   0.849
2015-11-04   0.857
2015-11-05   0.894
2015-11-06   0.948
2015-11-09   0.937
2015-11-10   0.940
2015-11-11       .
2015-11-12   0.942
2015-11-13   0.929
2015-11-16   0.935
2015-11-17   0.906
2015-11-18   0.896
2015-11-19   0.854
2015-11-20   0.842
2015-11-23   0.822
2015-11-24   0.825
2015-11-25   0.817
2015-11-26       .
2015-11-27   0.818
2015-11-30   0.818
2015-12-01   0.778
2015-12-02   0.801
2015-12-03   0.919
2015-12-04   0.864
2015-12-07   0.833
2015-12-08   0.855
2015-12-09   0.859
2015-12-10   0.904
2015-12-11   0.849
2015-12-14   0.950
2015-12-15   0.956
2015-12-16   0.980
2015-12-17   0.939
2015-12-18   0.920
2015-12-21   0.940
2015-12-22   0.976
2015-12-23   0.966
2015-12-24   0.938
2015-12-25       .
2015-12-28   0.923
2015-12-29   1.000
2015-12-30   0.990
2015-12-31   0.959
2016-01-01       .
2016-01-04   0.934
2016-01-05   0.932
2016-01-06   0.878
2016-01-07   0.893
2016-01-08   0.899
2016-01-11   0.944
2016-01-12   0.908
2016-01-13   0.872
2016-01-14   0.907
2016-01-15   0.890
2016-01-18       .
2016-01-19   0.888
2016-01-20   0.911
2016-01-21   0.927
2016-01-22   0.928
2016-01-25   0.907
2016-01-26   0.881
2016-01-27   0.860
2016-01-28   0.840
2016-01-29   0.780
2016-02-01   0.816
2016-02-02   0.757
2016-02-03   0.739
2016-02-04   0.745
2016-02-05   0.750
2016-02-08   0.710
2016-02-09   0.750
2016-02-10   0.709
2016-02-11   0.682
2016-02-12   0.736
2016-02-15       .
2016-02-16   0.767
2016-02-17   0.793
2016-02-18   0.776
2016-02-19   0.763
2016-02-22   0.749
2016-02-23   0.710
2016-02-24   0.684
2016-02-25   0.625
2016-02-26   0.674
2016-02-29   0.609
2016-03-01   0.655
2016-03-02   0.630
2016-03-03   0.594
2016-03-04   0.639
2016-03-07   0.669
2016-03-08   0.630
2016-03-09   0.664
2016-03-10   0.697
2016-03-11   0.715
2016-03-14   0.716
2016-03-15   0.737
2016-03-16   0.662
2016-03-17   0.600
2016-03-18   0.546
2016-03-21   0.560
2016-03-22   0.568
2016-03-23   0.526
2016-03-24   0.572
2016-03-25       .
2016-03-28   0.553
2016-03-29   0.444
2016-03-30   0.446
2016-03-31   0.414
2016-04-01   0.414
2016-04-04   0.401
2016-04-05   0.382
2016-04-06   0.400
2016-04-07   0.360
2016-04-08   0.382
2016-04-11   0.419
2016-04-12   0.466
2016-04-13   0.445
2016-04-14   0.457
2016-04-15   0.436
2016-04-18   0.447
2016-04-19   0.417
2016-04-20   0.468
2016-04-21   0.486
2016-04-22   0.490
2016-04-25   0.501
2016-04-26   0.512
2016-04-27   0.441
2016-04-28   0.398
2016-04-29   0.365
2016-05-02   0.443
2016-05-03   0.415
2016-05-04   0.411
2016-05-05   0.371
2016-05-06   0.421
2016-05-09   0.415
2016-05-10   0.388
2016-05-11   0.368
2016-05-12   0.382
2016-05-13   0.352
2016-05-16   0.380
2016-05-17   0.370
2016-05-18   0.484
2016-05-19   0.483
2016-05-20   0.497
2016-05-23   0.494
2016-05-24   0.497
2016-05-25   0.508
2016-05-26   0.456
2016-05-27   0.482
2016-05-30       .
2016-05-31   0.492
2016-06-01   0.507
2016-06-02   0.476
2016-06-03   0.400
2016-06-06   0.389
2016-06-07   0.363
2016-06-08   0.341
2016-06-09   0.339
2016-06-10   0.331
2016-06-13   0.363
2016-06-14   0.386
2016-06-15   0.351
2016-06-16   0.355
2016-06-17   0.411
2016-06-20   0.450
2016-06-21   0.462
2016-06-22   0.451
2016-06-23   0.443
2016-06-24   0.361
2016-06-27   0.322
2016-06-28   0.294
2016-06-29   0.289
2016-06-30   0.295
2016-07-01   0.218
2016-07-04       .
2016-07-05   0.179
2016-07-06   0.165
2016-07-07   0.180
2016-07-08   0.154
2016-07-11   0.207
2016-07-12   0.263
2016-07-13   0.222
2016-07-14   0.266
2016-07-15   0.299
2016-07-18   0.294
2016-07-19   0.296
2016-07-20   0.309
2016-07-21   0.317
2016-07-22   0.327
2016-07-25   0.341
2016-07-26   0.328
2016-07-27   0.291
2016-07-28   0.263
2016-07-29   0.220
2016-08-01   0.284
2016-08-02   0.347
2016-08-03   0.335
2016-08-04   0.277
2016-08-05   0.317
2016-08-08   0.313
2016-08-09   0.291
2016-08-10   0.281
2016-08-11   0.316
2016-08-12   0.281
2016-08-15   0.308
2016-08-16   0.336
2016-08-17   0.310
2016-08-18   0.269
2016-08-19   0.298
2016-08-22   0.266
2016-08-23   0.268
2016-08-24   0.274
2016-08-25   0.286
2016-08-26   0.343
2016-08-29   0.287
2016-08-30   0.303
2016-08-31   0.288
2016-09-01   0.288
2016-09-02   0.304
2016-09-05       .
2016-09-06   0.238
2016-09-07   0.231
2016-09-08   0.286
2016-09-09   0.364
2016-09-12   0.363
2016-09-13   0.432
2016-09-14   0.406
2016-09-15   0.426
2016-09-16   0.407
2016-09-19   0.414
2016-09-20   0.419
2016-09-21   0.376
2016-09-22   0.305
2016-09-23   0.258
2016-09-26   0.268
2016-09-27   0.255
2016-09-28   0.228
2016-09-29   0.228
2016-09-30   0.246
2016-10-03   0.226
2016-10-04   0.289
2016-10-05   0.313
2016-10-06   0.312
2016-10-07   0.320
2016-10-10       .
2016-10-11   0.339
2016-10-12   0.350
2016-10-13   0.336
2016-10-14   0.360
2016-10-17   0.305
2016-10-18   0.303
2016-10-19   0.299
2016-10-20   0.297
2016-10-21   0.292
2016-10-24   0.312
2016-10-25   0.285
2016-10-26   0.299
2016-10-27   0.355
2016-10-28   0.358
2016-10-31   0.333
2016-11-01   0.323
2016-11-02   0.327
2016-11-03   0.363
2016-11-04   0.346
2016-11-07   0.345
2016-11-08   0.366
2016-11-09   0.451
2016-11-10   0.473
2016-11-11       .
2016-11-14   0.587
2016-11-15   0.599
2016-11-16   0.597
2016-11-17   0.600
2016-11-18   0.621
2016-11-21   0.616
2016-11-22   0.606
2016-11-23   0.640
2016-11-24       .
2016-11-25   0.649
2016-11-28   0.654
2016-11-29   0.657
2016-11-30   0.625
2016-12-01   0.665
2016-12-02   0.666
2016-12-05   0.641
2016-12-06   0.643
2016-12-07   0.616
2016-12-08   0.635
2016-12-09   0.708
2016-12-12   0.722
2016-12-13   0.721
2016-12-14   0.775
2016-12-15   0.863
2016-12-16   0.923
2016-12-19   0.865
2016-12-20   0.857
2016-12-21   0.820
2016-12-22   0.785
2016-12-23   0.756
2016-12-26       .
2016-12-27   0.759
2016-12-28   0.737
2016-12-29   0.733
2016-12-30   0.696
2017-01-02       .
2017-01-03   0.662
2017-01-04   0.655
2017-01-05   0.603
2017-01-06   0.640
2017-01-09   0.609
2017-01-10   0.605
2017-01-11   0.571
2017-01-12   0.557
