Title:               30-Year 2-1/8% Treasury Inflation-Indexed Bond, Due 2/15/2040©
2014-12-01  0.886
2014-12-02  0.942
2014-12-03  0.929
2014-12-04  0.904
2014-12-05  0.913
2014-12-08  0.870
2014-12-09  0.835
2014-12-10  0.820
2014-12-11  0.809
2014-12-12  0.781
2014-12-15  0.777
2014-12-16  0.716
2014-12-17  0.751
2014-12-18  0.846
2014-12-19  0.793
2014-12-22  0.764
2014-12-23  0.855
2014-12-24  0.853
2014-12-25      .
2014-12-26  0.833
2014-12-29  0.816
2014-12-30  0.820
2014-12-31  0.780
2015-01-01      .
2015-01-02  0.780
2015-01-05  0.659
2015-01-06  0.624
2015-01-07  0.617
2015-01-08  0.680
2015-01-09  0.659
2015-01-12  0.638
2015-01-13  0.668
2015-01-14  0.617
2015-01-15  0.574
2015-01-16  0.606
2015-01-19      .
2015-01-20  0.584
2015-01-21  0.646
2015-01-22  0.661
2015-01-23  0.582
2015-01-26  0.595
2015-01-27  0.594
2015-01-28  0.512
2015-01-29  0.529
2015-01-30  0.469
2015-02-02  0.479
2015-02-03  0.575
2015-02-04  0.548
2015-02-05  0.585
2015-02-06  0.637
2015-02-09  0.622
2015-02-10  0.677
2015-02-11  0.689
2015-02-12  0.730
2015-02-13  0.759
2015-02-16      .
2015-02-17  0.835
2015-02-18  0.763
2015-02-19  0.773
2015-02-20  0.778
2015-02-23  0.719
2015-02-24  0.667
2015-02-25  0.641
2015-02-26  0.651
2015-02-27  0.626
2015-03-02  0.697
2015-03-03  0.692
2015-03-04  0.685
2015-03-05  0.690
2015-03-06  0.811
2015-03-09  0.825
2015-03-10  0.791
2015-03-11  0.769
2015-03-12  0.787
2015-03-13  0.822
2015-03-16  0.826
2015-03-17  0.774
2015-03-18  0.621
2015-03-19  0.602
2015-03-20  0.574
2015-03-23  0.577
2015-03-24  0.516
2015-03-25  0.528
2015-03-26  0.621
2015-03-27  0.595
2015-03-30  0.646
2015-03-31  0.645
2015-04-01  0.553
2015-04-02  0.591
2015-04-03  0.534
2015-04-06  0.615
2015-04-07  0.572
2015-04-08  0.574
2015-04-09  0.626
2015-04-10  0.631
2015-04-13  0.640
2015-04-14  0.612
2015-04-15  0.599
2015-04-16  0.581
2015-04-17  0.496
2015-04-20  0.554
2015-04-21  0.585
2015-04-22  0.647
2015-04-23  0.621
2015-04-24  0.598
2015-04-27  0.583
2015-04-28  0.652
2015-04-29  0.695
2015-04-30  0.684
2015-05-01  0.719
2015-05-04  0.796
2015-05-05  0.817
2015-05-06  0.906
2015-05-07  0.846
2015-05-08  0.838
2015-05-11  0.954
2015-05-12  0.937
2015-05-13  0.986
2015-05-14  0.985
2015-05-15  0.881
2015-05-18  0.965
2015-05-19  0.997
2015-05-20  0.990
2015-05-21  0.946
2015-05-22  0.939
2015-05-25      .
2015-05-26  0.876
2015-05-27  0.895
2015-05-28  0.916
2015-05-29  0.859
2015-06-01  0.969
2015-06-02  1.024
2015-06-03  1.099
2015-06-04  1.036
2015-06-05  1.084
2015-06-08  1.077
2015-06-09  1.118
2015-06-10  1.173
2015-06-11  1.103
2015-06-12  1.098
2015-06-15  1.062
2015-06-16  0.992
2015-06-17  1.011
2015-06-18  1.082
2015-06-19  1.013
2015-06-22  1.065
2015-06-23  1.105
2015-06-24  1.062
2015-06-25  1.073
2015-06-26  1.148
2015-06-29  1.044
2015-06-30  1.038
2015-07-01  1.114
2015-07-02  1.103
2015-07-03      .
2015-07-06  1.000
2015-07-07  0.950
2015-07-08  0.956
2015-07-09  1.059
2015-07-10  1.136
2015-07-13  1.138
2015-07-14  1.135
2015-07-15  1.093
2015-07-16  1.082
2015-07-17  1.060
2015-07-20  1.087
2015-07-21  1.065
2015-07-22  1.034
2015-07-23  0.995
2015-07-24  1.007
2015-07-27  0.997
2015-07-28  1.010
2015-07-29  1.029
2015-07-30  0.999
2015-07-31  0.990
2015-08-03  0.967
2015-08-04  0.997
2015-08-05  1.058
2015-08-06  1.045
2015-08-07  0.979
2015-08-10  1.026
2015-08-11  0.965
2015-08-12  0.992
2015-08-13  1.026
2015-08-14  1.009
2015-08-17  0.991
2015-08-18  1.054
2015-08-19  1.034
2015-08-20  0.982
2015-08-21  1.007
2015-08-24  1.034
2015-08-25  1.106
2015-08-26  1.166
2015-08-27  1.088
2015-08-28  1.074
2015-08-31  1.105
2015-09-01  1.132
2015-09-02  1.171
2015-09-03  1.176
2015-09-04  1.139
2015-09-07      .
2015-09-08  1.203
2015-09-09  1.160
2015-09-10  1.171
2015-09-11  1.137
2015-09-14  1.155
2015-09-15  1.256
2015-09-16  1.279
2015-09-17  1.226
2015-09-18  1.153
2015-09-21  1.270
2015-09-22  1.208
2015-09-23  1.206
2015-09-24  1.192
2015-09-25  1.272
2015-09-28  1.235
2015-09-29  1.240
2015-09-30  1.246
2015-10-01  1.193
2015-10-02  1.139
2015-10-05  1.185
2015-10-06  1.155
2015-10-07  1.144
2015-10-08  1.176
2015-10-09  1.185
2015-10-12      .
2015-10-13  1.173
2015-10-14  1.139
2015-10-15  1.166
2015-10-16  1.188
2015-10-19  1.209
2015-10-20  1.214
2015-10-21  1.188
2015-10-22  1.149
2015-10-23  1.145
2015-10-26  1.139
2015-10-27  1.133
2015-10-28  1.155
2015-10-29  1.199
2015-10-30  1.166
2015-11-02  1.164
2015-11-03  1.195
2015-11-04  1.197
2015-11-05  1.235
2015-11-06  1.271
2015-11-09  1.265
2015-11-10  1.266
2015-11-11      .
2015-11-12  1.272
2015-11-13  1.262
2015-11-16  1.284
2015-11-17  1.246
2015-11-18  1.227
2015-11-19  1.182
2015-11-20  1.174
2015-11-23  1.154
2015-11-24  1.161
2015-11-25  1.153
2015-11-26      .
2015-11-27  1.159
2015-11-30  1.155
2015-12-01  1.107
2015-12-02  1.115
2015-12-03  1.234
2015-12-04  1.173
2015-12-07  1.144
2015-12-08  1.165
2015-12-09  1.177
2015-12-10  1.222
2015-12-11  1.176
2015-12-14  1.278
2015-12-15  1.280
2015-12-16  1.286
2015-12-17  1.246
2015-12-18  1.227
2015-12-21  1.244
2015-12-22  1.278
2015-12-23  1.270
2015-12-24  1.234
2015-12-25      .
2015-12-28  1.214
2015-12-29  1.287
2015-12-30  1.281
2015-12-31  1.253
2016-01-01      .
2016-01-04  1.230
2016-01-05  1.244
2016-01-06  1.200
2016-01-07  1.230
2016-01-08  1.241
2016-01-11  1.291
2016-01-12  1.247
2016-01-13  1.216
2016-01-14  1.254
2016-01-15  1.234
2016-01-18      .
2016-01-19  1.225
2016-01-20  1.244
2016-01-21  1.260
2016-01-22  1.256
2016-01-25  1.233
2016-01-26  1.206
2016-01-27  1.183
2016-01-28  1.171
2016-01-29  1.110
2016-02-01  1.151
2016-02-02  1.102
2016-02-03  1.073
2016-02-04  1.079
2016-02-05  1.088
2016-02-08  1.040
2016-02-09  1.075
2016-02-10  1.024
2016-02-11  1.003
2016-02-12  1.067
2016-02-15      .
2016-02-16  1.111
2016-02-17  1.141
2016-02-18  1.126
2016-02-19  1.099
2016-02-22  1.079
2016-02-23  1.046
2016-02-24  1.028
2016-02-25  0.981
2016-02-26  1.036
2016-02-29  0.986
2016-03-01  1.027
2016-03-02  0.994
2016-03-03  0.966
2016-03-04  1.005
2016-03-07  1.031
2016-03-08  0.996
2016-03-09  1.026
2016-03-10  1.052
2016-03-11  1.074
2016-03-14  1.077
2016-03-15  1.097
2016-03-16  1.045
2016-03-17  0.979
2016-03-18  0.922
2016-03-21  0.940
2016-03-22  0.940
2016-03-23  0.894
2016-03-24  0.939
2016-03-25      .
2016-03-28  0.930
2016-03-29  0.836
2016-03-30  0.855
2016-03-31  0.825
2016-04-01  0.819
2016-04-04  0.808
2016-04-05  0.786
2016-04-06  0.811
2016-04-07  0.767
2016-04-08  0.800
2016-04-11  0.834
2016-04-12  0.884
2016-04-13  0.852
2016-04-14  0.863
2016-04-15  0.829
2016-04-18  0.835
2016-04-19  0.810
2016-04-20  0.869
2016-04-21  0.896
2016-04-22  0.903
2016-04-25  0.927
2016-04-26  0.935
2016-04-27  0.872
2016-04-28  0.856
2016-04-29  0.804
2016-05-02  0.869
2016-05-03  0.853
2016-05-04  0.850
2016-05-05  0.812
2016-05-06  0.849
2016-05-09  0.856
2016-05-10  0.824
2016-05-11  0.803
2016-05-12  0.814
2016-05-13  0.776
2016-05-16  0.798
2016-05-17  0.781
2016-05-18  0.884
2016-05-19  0.861
2016-05-20  0.877
2016-05-23  0.876
2016-05-24  0.876
2016-05-25  0.892
2016-05-26  0.846
2016-05-27  0.873
2016-05-30      .
2016-05-31  0.882
2016-06-01  0.901
2016-06-02  0.875
2016-06-03  0.829
2016-06-06  0.826
2016-06-07  0.804
2016-06-08  0.778
2016-06-09  0.773
2016-06-10  0.766
2016-06-13  0.801
2016-06-14  0.825
2016-06-15  0.799
2016-06-16  0.795
2016-06-17  0.842
2016-06-20  0.870
2016-06-21  0.884
2016-06-22  0.872
2016-06-23  0.869
2016-06-24  0.800
2016-06-27  0.732
2016-06-28  0.699
2016-06-29  0.681
2016-06-30  0.682
2016-07-01  0.601
2016-07-04      .
2016-07-05  0.551
2016-07-06  0.540
2016-07-07  0.551
2016-07-08  0.524
2016-07-11  0.563
2016-07-12  0.621
2016-07-13  0.576
2016-07-14  0.616
2016-07-15  0.640
2016-07-18  0.639
2016-07-19  0.645
2016-07-20  0.656
2016-07-21  0.671
2016-07-22  0.666
2016-07-25  0.669
2016-07-26  0.652
2016-07-27  0.608
2016-07-28  0.584
2016-07-29  0.551
2016-08-01  0.613
2016-08-02  0.682
2016-08-03  0.673
2016-08-04  0.613
2016-08-05  0.627
2016-08-08  0.621
2016-08-09  0.596
2016-08-10  0.587
2016-08-11  0.612
2016-08-12  0.577
2016-08-15  0.604
2016-08-16  0.640
2016-08-17  0.621
2016-08-18  0.594
2016-08-19  0.614
2016-08-22  0.576
2016-08-23  0.571
2016-08-24  0.581
2016-08-25  0.595
2016-08-26  0.633
2016-08-29  0.571
2016-08-30  0.592
2016-08-31  0.567
2016-09-01  0.559
2016-09-02  0.586
2016-09-05      .
2016-09-06  0.527
2016-09-07  0.522
2016-09-08  0.590
2016-09-09  0.668
2016-09-12  0.661
2016-09-13  0.738
2016-09-14  0.711
2016-09-15  0.741
2016-09-16  0.724
2016-09-19  0.736
2016-09-20  0.737
2016-09-21  0.689
2016-09-22  0.617
2016-09-23  0.569
2016-09-26  0.583
2016-09-27  0.563
2016-09-28  0.557
2016-09-29  0.561
2016-09-30  0.597
2016-10-03  0.567
2016-10-04  0.631
2016-10-05  0.668
2016-10-06  0.665
2016-10-07  0.676
2016-10-10      .
2016-10-11  0.692
2016-10-12  0.701
2016-10-13  0.692
2016-10-14  0.722
2016-10-17  0.663
2016-10-18  0.662
2016-10-19  0.663
2016-10-20  0.653
2016-10-21  0.648
2016-10-24  0.669
2016-10-25  0.633
2016-10-26  0.636
2016-10-27  0.707
2016-10-28  0.716
2016-10-31  0.693
2016-11-01  0.670
2016-11-02  0.674
2016-11-03  0.722
2016-11-04  0.704
2016-11-07  0.691
2016-11-08  0.704
2016-11-09  0.800
2016-11-10  0.826
2016-11-11      .
2016-11-14  0.914
2016-11-15  0.926
2016-11-16  0.903
2016-11-17  0.917
2016-11-18  0.920
2016-11-21  0.905
2016-11-22  0.903
2016-11-23  0.916
2016-11-24      .
2016-11-25  0.911
2016-11-28  0.923
2016-11-29  0.921
2016-11-30  0.895
2016-12-01  0.925
2016-12-02  0.936
2016-12-05  0.910
2016-12-06  0.924
2016-12-07  0.894
2016-12-08  0.936
2016-12-09  1.012
2016-12-12  1.023
2016-12-13  1.018
2016-12-14  1.043
2016-12-15  1.108
2016-12-16  1.171
2016-12-19  1.115
2016-12-20  1.111
2016-12-21  1.077
2016-12-22  1.045
2016-12-23  1.010
2016-12-26      .
2016-12-27  1.011
2016-12-28  0.992
2016-12-29  0.995
2016-12-30  0.967
2017-01-02      .
2017-01-03  0.928
2017-01-04  0.923
2017-01-05  0.868
2017-01-06  0.903
2017-01-09  0.878
2017-01-10  0.878
2017-01-11  0.847
2017-01-12  0.835
